User-ID,Title,Rating
2033,The Secret Life of Bees,0.04816531636622624
2033,Bridget Jones's Diary,0.041717594196292535
2033,Life of Pi,0.041472982293980845
2033,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.03914903631847772
2033,The Red Tent (Bestselling Backlist),0.03847384765685829
2033,To Kill a Mockingbird,0.0376456189725046
2033,Angels & Demons,0.03595487734049511
2033,The Nanny Diaries: A Novel,0.03426131664639939
2110,The Lovely Bones: A Novel,0.07486135735812575
2110,The Da Vinci Code,0.06269685221097591
2110,The Secret Life of Bees,0.04777832811541324
2110,Harry Potter and the Chamber of Secrets (Book 2),0.04531941714311179
2110,Harry Potter and the Prisoner of Azkaban (Book 3),0.0443041586379062
2110,Bridget Jones's Diary,0.0418371740877169
2110,The Red Tent (Bestselling Backlist),0.03844448237191754
2110,To Kill a Mockingbird,0.03789277268288813
2110,Harry Potter and the Goblet of Fire (Book 4),0.037698126763312044
2110,Angels & Demons,0.03605477386388335
2276,The Lovely Bones: A Novel,0.07564870759263165
2276,The Da Vinci Code,0.06268673587308499
2276,The Secret Life of Bees,0.047057768573859474
2276,Harry Potter and the Chamber of Secrets (Book 2),0.04649019116122815
2276,Harry Potter and the Prisoner of Azkaban (Book 3),0.04412352297641867
2276,Life of Pi,0.04234441001374275
2276,Bridget Jones's Diary,0.042052140022160435
2276,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.039184456956741116
2276,To Kill a Mockingbird,0.038386617936705204
2276,The Red Tent (Bestselling Backlist),0.0383501131940526
2358,The Da Vinci Code,0.062673945658857
2358,The Secret Life of Bees,0.047349109388012726
2358,Harry Potter and the Chamber of Secrets (Book 2),0.04598582679191545
2358,Harry Potter and the Prisoner of Azkaban (Book 3),0.04420301550894427
2358,Life of Pi,0.04213918570643544
2358,Bridget Jones's Diary,0.04193148895129758
2358,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.03916881238626514
2358,The Red Tent (Bestselling Backlist),0.03838379862550011
2358,To Kill a Mockingbird,0.038195432987375884
2358,Harry Potter and the Goblet of Fire (Book 4),0.03765035284794193
2766,The Da Vinci Code,0.06328171828234683
2766,Harry Potter and the Chamber of Secrets (Book 2),0.05047934351270089
2766,Harry Potter and the Prisoner of Azkaban (Book 3),0.043910884285907004
2766,Life of Pi,0.0435423299048915
2766,Bridget Jones's Diary,0.04319782279929661
2766,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.039025519086990354
2766,The Red Tent (Bestselling Backlist),0.038212101952504914
2766,Harry Potter and the Goblet of Fire (Book 4),0.03784424646258058
2766,Angels & Demons,0.03735349346686492
2766,Where the Heart Is (Oprah's Book Club (Paperback)),0.03560297358021224
2793,The Lovely Bones: A Novel,0.07470959452074175
2793,The Da Vinci Code,0.06267453992761647
2793,The Secret Life of Bees,0.04785570988605631
2793,Bridget Jones's Diary,0.04179613186230271
2793,Life of Pi,0.04168346071084049
2793,The Red Tent (Bestselling Backlist),0.038459000164694494
2793,To Kill a Mockingbird,0.037791396483636074
2793,Angels & Demons,0.03598462448691952
2793,The Nanny Diaries: A Novel,0.03420148283693287
2793,Where the Heart Is (Oprah's Book Club (Paperback)),0.033707100804601736
2891,The Lovely Bones: A Novel,0.07486606312528482
2891,The Da Vinci Code,0.06250205630122262
2891,Harry Potter and the Chamber of Secrets (Book 2),0.04525110635637728
2891,Harry Potter and the Prisoner of Azkaban (Book 3),0.0441849833274331
2891,Bridget Jones's Diary,0.04179108814749979
2891,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.039294989047924396
2891,The Red Tent (Bestselling Backlist),0.03844445862638279
2891,To Kill a Mockingbird,0.037844253273270324
2891,Harry Potter and the Goblet of Fire (Book 4),0.037692970015557936
2891,Angels & Demons,0.035917543754332294
2977,The Lovely Bones: A Novel,0.07506634235307959
2977,The Da Vinci Code,0.0625791833873039
2977,The Secret Life of Bees,0.04752396236159557
2977,Harry Potter and the Chamber of Secrets (Book 2),0.04545978094132508
2977,Harry Potter and the Prisoner of Azkaban (Book 3),0.044258762555008796
2977,Life of Pi,0.04197486140055864
2977,Bridget Jones's Diary,0.04184518074797565
2977,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.039210591680655854
2977,The Red Tent (Bestselling Backlist),0.0384350309169764
2977,To Kill a Mockingbird,0.03798781315930684
3145,The Lovely Bones: A Novel,0.07468743061382924
3145,The Da Vinci Code,0.06273303732005137
3145,The Secret Life of Bees,0.04799694211256556
3145,Harry Potter and the Chamber of Secrets (Book 2),0.045060561004652666
3145,Harry Potter and the Prisoner of Azkaban (Book 3),0.04438091380721156
3145,Bridget Jones's Diary,0.041802507589667845
3145,Life of Pi,0.04164019382227532
3145,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.03914817633468608
3145,The Red Tent (Bestselling Backlist),0.03846836299731563
3145,To Kill a Mockingbird,0.03779295005466617
3167,The Lovely Bones: A Novel,0.07517534226543451
3167,The Da Vinci Code,0.06228079398568122
3167,The Secret Life of Bees,0.04683864482274963
3167,Harry Potter and the Chamber of Secrets (Book 2),0.04572613788056313
3167,Harry Potter and the Prisoner of Azkaban (Book 3),0.043952286213644345
3167,Life of Pi,0.042213754979862635
3167,Bridget Jones's Diary,0.04187939229485083
3167,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.039461204424735864
3167,The Red Tent (Bestselling Backlist),0.038413671578938414
3167,To Kill a Mockingbird,0.03800075903114825
3346,The Da Vinci Code,0.06115243909632227
3346,Harry Potter and the Chamber of Secrets (Book 2),0.04836317521928306
3346,Life of Pi,0.04443479198825242
3346,The Secret Life of Bees,0.04380599203714926
3346,Harry Potter and the Prisoner of Azkaban (Book 3),0.043365188751709804
3346,Bridget Jones's Diary,0.04285681691118907
3346,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.04012278266629552
3346,To Kill a Mockingbird,0.039245809752842475
3346,Where the Heart Is (Oprah's Book Club (Paperback)),0.03871561178817842
3346,The Red Tent (Bestselling Backlist),0.038450863000485676
3363,Harry Potter and the Chamber of Secrets (Book 2),0.0538266010580586
3363,Life of Pi,0.04672418980102048
3363,Harry Potter and the Prisoner of Azkaban (Book 3),0.0430611187712906
3363,The Secret Life of Bees,0.04218878968555293
3363,To Kill a Mockingbird,0.04169330322841747
3363,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.039535529396993806
3363,The Red Tent (Bestselling Backlist),0.03796784732576924
3363,Harry Potter and the Goblet of Fire (Book 4),0.037659082105206715
3363,Angels & Demons,0.03761119900213064
3363,Harry Potter and the Order of the Phoenix (Book 5),0.035216178774181116
3371,The Lovely Bones: A Novel,0.07562369228276582
3371,The Da Vinci Code,0.06261097563667345
3371,The Secret Life of Bees,0.047025989578810934
3371,Harry Potter and the Chamber of Secrets (Book 2),0.04638726500258029
3371,Harry Potter and the Prisoner of Azkaban (Book 3),0.04411044998506702
3371,Life of Pi,0.042359958263714505
3371,Bridget Jones's Diary,0.042029397339827544
3371,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.039219151746694186
3371,The Red Tent (Bestselling Backlist),0.03836577212771766
3371,To Kill a Mockingbird,0.0383582826138975
3373,The Lovely Bones: A Novel,0.07482601662880449
3373,The Da Vinci Code,0.06248112350716813
3373,The Secret Life of Bees,0.047400025975631005
3373,Harry Potter and the Chamber of Secrets (Book 2),0.045360953952467836
3373,Harry Potter and the Prisoner of Azkaban (Book 3),0.04412546304934936
3373,Life of Pi,0.041875894348478195
3373,Bridget Jones's Diary,0.041870162082772326
3373,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.0393602567028763
3373,The Red Tent (Bestselling Backlist),0.03845896352648948
3373,To Kill a Mockingbird,0.03784897005108506
3556,The Lovely Bones: A Novel,0.07471950242790007
3556,The Secret Life of Bees,0.04791185976586758
3556,Harry Potter and the Chamber of Secrets (Book 2),0.04509947182998883
3556,Harry Potter and the Prisoner of Azkaban (Book 3),0.04433206158810919
3556,Bridget Jones's Diary,0.041772856881649466
3556,Life of Pi,0.041666873855076524
3556,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.039165559124301697
3556,The Red Tent (Bestselling Backlist),0.03844995108937103
3556,To Kill a Mockingbird,0.03779311897634792
3556,Harry Potter and the Goblet of Fire (Book 4),0.03768458604867858
3827,The Lovely Bones: A Novel,0.07457643040996119
3827,The Da Vinci Code,0.06274332609093249
3827,The Secret Life of Bees,0.04804054808210555
3827,Harry Potter and the Chamber of Secrets (Book 2),0.044959204277612234
3827,Harry Potter and the Prisoner of Azkaban (Book 3),0.04436842300092979
3827,Bridget Jones's Diary,0.04177401206323522
3827,Life of Pi,0.04155927906329529
3827,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.03916091264258551
3827,The Red Tent (Bestselling Backlist),0.03846649441820906
3827,To Kill a Mockingbird,0.03771931874793137
3840,The Lovely Bones: A Novel,0.07641522893937334
3840,The Da Vinci Code,0.06260560848093054
3840,Harry Potter and the Chamber of Secrets (Book 2),0.04761653860327595
3840,The Secret Life of Bees,0.0463351178993662
3840,Harry Potter and the Prisoner of Azkaban (Book 3),0.04398196416164813
3840,Life of Pi,0.04295222116749535
3840,Bridget Jones's Diary,0.04233624047551971
3840,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.03922815382257429
3840,To Kill a Mockingbird,0.03889097974550946
3840,The Red Tent (Bestselling Backlist),0.03830185339889164
4017,The Da Vinci Code,0.06271759463730707
4017,Harry Potter and the Chamber of Secrets (Book 2),0.044904941123009044
4017,Harry Potter and the Prisoner of Azkaban (Book 3),0.04440314382541836
4017,The Red Tent (Bestselling Backlist),0.0384774045346853
4017,Harry Potter and the Goblet of Fire (Book 4),0.037714652277023926
4017,Angels & Demons,0.03599503319243097
4017,Harry Potter and the Order of the Phoenix (Book 5),0.03478834055556949
4017,Where the Heart Is (Oprah's Book Club (Paperback)),0.03344157077657333
4017,The Notebook,0.03173797106496394
4017,Interview with the Vampire,0.03171685373615712
4092,The Lovely Bones: A Novel,0.07458953184537587
4092,The Da Vinci Code,0.06267659240901499
4092,The Secret Life of Bees,0.04798318224858672
4092,Bridget Jones's Diary,0.04175365941157909
4092,Life of Pi,0.041595746265348774
4092,The Red Tent (Bestselling Backlist),0.03847353479938803
4092,To Kill a Mockingbird,0.03771208374984001
4092,Harry Potter and the Goblet of Fire (Book 4),0.03770914118516503
4092,Harry Potter and the Order of the Phoenix (Book 5),0.03483661512979032
4092,The Nanny Diaries: A Novel,0.03421735017033666
4157,The Lovely Bones: A Novel,0.07451634446518017
4157,The Da Vinci Code,0.06269907711190874
4157,The Secret Life of Bees,0.04807395667087643
4157,Harry Potter and the Chamber of Secrets (Book 2),0.044810150555855806
4157,Harry Potter and the Prisoner of Azkaban (Book 3),0.0443747239258177
4157,Bridget Jones's Diary,0.041730888723812226
4157,Life of Pi,0.04153196858242766
4157,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.03917445417102386
4157,Harry Potter and the Goblet of Fire (Book 4),0.03770676885275966
4157,To Kill a Mockingbird,0.03766769350313682
4385,The Lovely Bones: A Novel,0.07493628605540409
4385,The Da Vinci Code,0.06269711148540223
4385,The Secret Life of Bees,0.04776136337494758
4385,Harry Potter and the Chamber of Secrets (Book 2),0.045364942171864264
4385,Harry Potter and the Prisoner of Azkaban (Book 3),0.04432146817293898
4385,Bridget Jones's Diary,0.04183925133136838
4385,Life of Pi,0.0418270875873407
4385,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.03915593503160554
4385,The Red Tent (Bestselling Backlist),0.03844009709708916
4385,To Kill a Mockingbird,0.037934874288635304
4622,The Lovely Bones: A Novel,0.0747966411048074
4622,The Da Vinci Code,0.06264704264134495
4622,The Secret Life of Bees,0.04774356980650471
4622,Harry Potter and the Chamber of Secrets (Book 2),0.045211441416355136
4622,Harry Potter and the Prisoner of Azkaban (Book 3),0.04427108890579368
4622,Bridget Jones's Diary,0.04179207334839273
4622,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.03920991842409712
4622,The Red Tent (Bestselling Backlist),0.038443289193844106
4622,To Kill a Mockingbird,0.037831035248304425
4622,Harry Potter and the Goblet of Fire (Book 4),0.03768635305666308
4938,The Lovely Bones: A Novel,0.07465650459290242
4938,The Da Vinci Code,0.06253084877784532
4938,The Secret Life of Bees,0.04768443654106783
4938,Harry Potter and the Chamber of Secrets (Book 2),0.045000951514921846
4938,Harry Potter and the Prisoner of Azkaban (Book 3),0.04422753513977861
4938,Bridget Jones's Diary,0.041757906507427625
4938,Life of Pi,0.04171588182458029
4938,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.039291730023364675
4938,The Red Tent (Bestselling Backlist),0.038467252787046054
4938,To Kill a Mockingbird,0.03772468040312813
5439,The Lovely Bones: A Novel,0.07453469999928614
5439,The Da Vinci Code,0.06262394761580281
5439,The Secret Life of Bees,0.04794446026867028
5439,Harry Potter and the Chamber of Secrets (Book 2),0.04482136185212072
5439,Harry Potter and the Prisoner of Azkaban (Book 3),0.04432832275313489
5439,Bridget Jones's Diary,0.04173384491765521
5439,Life of Pi,0.04158418234011428
5439,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.03922324425846721
5439,The Red Tent (Bestselling Backlist),0.038480374452514544
5439,Harry Potter and the Goblet of Fire (Book 4),0.03771556289850596
5476,Harry Potter and the Chamber of Secrets (Book 2),0.0470070061142555
5476,The Secret Life of Bees,0.046447328567696795
5476,Harry Potter and the Prisoner of Azkaban (Book 3),0.043938689434118564
5476,Life of Pi,0.04274572978821126
5476,Bridget Jones's Diary,0.04218425137783895
5476,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.03933514837169941
5476,To Kill a Mockingbird,0.038610933233370774
5476,The Red Tent (Bestselling Backlist),0.038345426493591996
5476,Harry Potter and the Goblet of Fire (Book 4),0.03769783217282937
5476,Angels & Demons,0.03627932667561279
5483,The Lovely Bones: A Novel,0.07452581752523935
5483,The Da Vinci Code,0.06269219917534051
5483,The Secret Life of Bees,0.04803987668895601
5483,Harry Potter and the Chamber of Secrets (Book 2),0.044836333703834476
5483,Harry Potter and the Prisoner of Azkaban (Book 3),0.0443539039326912
5483,Bridget Jones's Diary,0.04172789618267762
5483,Life of Pi,0.04154086448343932
5483,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.03918403095407011
5483,The Red Tent (Bestselling Backlist),0.038472413444211664
5483,Harry Potter and the Goblet of Fire (Book 4),0.03770022601278347
5539,The Lovely Bones: A Novel,0.07477471395087297
5539,The Da Vinci Code,0.06269056712208597
5539,Harry Potter and the Chamber of Secrets (Book 2),0.04529634861001092
5539,Harry Potter and the Prisoner of Azkaban (Book 3),0.04429338919142068
5539,Bridget Jones's Diary,0.04187807062067014
5539,Life of Pi,0.04173691438526249
5539,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.039210635883420226
5539,The Red Tent (Bestselling Backlist),0.03846054973760612
5539,To Kill a Mockingbird,0.037857166240418474
5539,Harry Potter and the Goblet of Fire (Book 4),0.037741711638508854
5582,The Lovely Bones: A Novel,0.0771439750276151
5582,The Da Vinci Code,0.06270963245540767
5582,Harry Potter and the Chamber of Secrets (Book 2),0.04877627937773036
5582,The Secret Life of Bees,0.04585502158670682
5582,Harry Potter and the Prisoner of Azkaban (Book 3),0.04382649279777128
5582,Life of Pi,0.04339997215572139
5582,To Kill a Mockingbird,0.03936052231269956
5582,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.03917381253947541
5582,The Red Tent (Bestselling Backlist),0.03819331146964885
5582,Harry Potter and the Goblet of Fire (Book 4),0.037599623437492236
5609,The Lovely Bones: A Novel,0.07488363364041856
5609,The Da Vinci Code,0.0624315386816839
5609,The Secret Life of Bees,0.04737694500219107
5609,Harry Potter and the Chamber of Secrets (Book 2),0.04526477334240512
5609,Harry Potter and the Prisoner of Azkaban (Book 3),0.04414616954921216
5609,Life of Pi,0.041925222015512825
5609,Bridget Jones's Diary,0.04180247114649231
5609,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.03934140387077393
5609,To Kill a Mockingbird,0.037846731196611895
5609,Harry Potter and the Goblet of Fire (Book 4),0.037707875880449514
5903,The Da Vinci Code,0.06220886598431648
5903,Harry Potter and the Chamber of Secrets (Book 2),0.044899695286929865
5903,Harry Potter and the Prisoner of Azkaban (Book 3),0.0441283344683469
5903,Life of Pi,0.04190483026217092
5903,Bridget Jones's Diary,0.04181898746517265
5903,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.03948552794330414
5903,Harry Potter and the Goblet of Fire (Book 4),0.037819525975712955
5903,To Kill a Mockingbird,0.037691416701173
5903,Angels & Demons,0.03567190159284507
5903,Harry Potter and the Order of the Phoenix (Book 5),0.03500675663866191
6073,The Lovely Bones: A Novel,0.07448004613950397
6073,The Da Vinci Code,0.06269808504703672
6073,The Secret Life of Bees,0.04809232980074005
6073,Harry Potter and the Chamber of Secrets (Book 2),0.04476739456645422
6073,Harry Potter and the Prisoner of Azkaban (Book 3),0.044368519323000344
6073,Bridget Jones's Diary,0.04171402306422354
6073,Life of Pi,0.04150499391258568
6073,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.03917926084113947
6073,The Red Tent (Bestselling Backlist),0.03847751867958476
6073,Harry Potter and the Goblet of Fire (Book 4),0.037701087170502086
6242,The Lovely Bones: A Novel,0.0745744153352744
6242,The Da Vinci Code,0.06257333315678881
6242,The Secret Life of Bees,0.04785642526600627
6242,Harry Potter and the Chamber of Secrets (Book 2),0.044845158002077314
6242,Harry Potter and the Prisoner of Azkaban (Book 3),0.04429963367056052
6242,Bridget Jones's Diary,0.04173222407251385
6242,Life of Pi,0.04163499173079107
6242,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),0.03924923195793547
6242,Harry Potter and the Goblet of Fire (Book 4),0.03771415571100324
6242,Angels & Demons,0.03587358681229032
6251,The Lovely Bones: A Novel,0.07923793021236011
6251,The Da Vinci Code,0.06255408672591178
6251,Life of Pi,0.044967357261519576
6251,To Kill a Mockingbird,0.0406476246442215
6251,Angels & Demons,0.03743349030596349
6251,The Notebook,0.03233372458990594
6251,Divine Secrets of the Ya-Ya Sisterhood: A Novel,0.0319593375253224
6251,A Time to Kill,0.031155330611132914
6251,The Pilot's Wife : A Novel,0.030538937102989487
6251,Girl with a Pearl Earring,0.029305181602951706
6323,The Lovely Bones: A Novel,0.0750757713193813
6323,The Da Vinci Code,0.06198272567877719
6323,The Secret Life of Bees,0.04649067104533192
